"","city","type","GEOID","racial_majority","filings_2020","filings_avg","last_updated","xcourtcofips","md","month","year"
"10704","Kansas City, MO","Census Tract","29095015800","White",0,1.25,"2024-08-10",NA,2020-08-01,8,2020
"10705","Kansas City, MO","Census Tract","29095015800","White",0,2,"2024-08-10",NA,2020-09-01,9,2020
"10706","Kansas City, MO","Census Tract","29095015800","White",0,1.5,"2024-08-10",NA,2020-10-01,10,2020
"10707","Kansas City, MO","Census Tract","29095015800","White",0,1,"2024-08-10",NA,2020-11-01,11,2020
"10708","Kansas City, MO","Census Tract","29095015800","White",2,1.75,"2024-08-10",NA,2020-12-01,12,2020
"10709","Kansas City, MO","Census Tract","29095015800","White",0,1.25,"2024-08-10",NA,2021-01-01,1,2021
"10710","Kansas City, MO","Census Tract","29095015800","White",0,0.75,"2024-08-10",NA,2021-02-01,2,2021
"10711","Kansas City, MO","Census Tract","29095015800","White",7,2,"2024-08-10",NA,2021-03-01,3,2021
"10712","Kansas City, MO","Census Tract","29095015800","White",0,0,"2024-08-10",NA,2021-04-01,4,2021
"10713","Kansas City, MO","Census Tract","29095015800","White",2,0.5,"2024-08-10",NA,2021-05-01,5,2021
"10714","Kansas City, MO","Census Tract","29095015800","White",7,1,"2024-08-10",NA,2021-06-01,6,2021
"10715","Kansas City, MO","Census Tract","29095015800","White",5,1.25,"2024-08-10",NA,2021-07-01,7,2021
"10716","Kansas City, MO","Census Tract","29095015800","White",3,1.25,"2024-08-10",NA,2021-08-01,8,2021
"10717","Kansas City, MO","Census Tract","29095015800","White",19,2,"2024-08-10",NA,2021-09-01,9,2021
"10718","Kansas City, MO","Census Tract","29095015800","White",2,1.5,"2024-08-10",NA,2021-10-01,10,2021
"10719","Kansas City, MO","Census Tract","29095015800","White",4,1,"2024-08-10",NA,2021-11-01,11,2021
"10720","Kansas City, MO","Census Tract","29095015800","White",1,1.75,"2024-08-10",NA,2021-12-01,12,2021
"10721","Kansas City, MO","Census Tract","29095015800","White",4,1.25,"2024-08-10",NA,2022-01-01,1,2022
"10722","Kansas City, MO","Census Tract","29095015800","White",24,0.75,"2024-08-10",NA,2022-02-01,2,2022
"10723","Kansas City, MO","Census Tract","29095015800","White",8,2,"2024-08-10",NA,2022-03-01,3,2022
"10724","Kansas City, MO","Census Tract","29095015800","White",17,0,"2024-08-10",NA,2022-04-01,4,2022
"10725","Kansas City, MO","Census Tract","29095015800","White",11,0.5,"2024-08-10",NA,2022-05-01,5,2022
"10726","Kansas City, MO","Census Tract","29095015800","White",16,1,"2024-08-10",NA,2022-06-01,6,2022
"10727","Kansas City, MO","Census Tract","29095015800","White",12,1.25,"2024-08-10",NA,2022-07-01,7,2022
"10728","Kansas City, MO","Census Tract","29095015800","White",11,1.25,"2024-08-10",NA,2022-08-01,8,2022
"10729","Kansas City, MO","Census Tract","29095015800","White",5,2,"2024-08-10",NA,2022-09-01,9,2022
"10730","Kansas City, MO","Census Tract","29095015800","White",6,1.5,"2024-08-10",NA,2022-10-01,10,2022
"10731","Kansas City, MO","Census Tract","29095015800","White",6,1,"2024-08-10",NA,2022-11-01,11,2022
"10732","Kansas City, MO","Census Tract","29095015800","White",1,1.75,"2024-08-10",NA,2022-12-01,12,2022
"10733","Kansas City, MO","Census Tract","29095015800","White",5,1.25,"2024-08-10",NA,2023-01-01,1,2023
"10734","Kansas City, MO","Census Tract","29095015800","White",3,0.75,"2024-08-10",NA,2023-02-01,2,2023
"10735","Kansas City, MO","Census Tract","29095015800","White",7,2,"2024-08-10",NA,2023-03-01,3,2023
"10736","Kansas City, MO","Census Tract","29095015800","White",1,0,"2024-08-10",NA,2023-04-01,4,2023
"10737","Kansas City, MO","Census Tract","29095015800","White",4,0.5,"2024-08-10",NA,2023-05-01,5,2023
"10738","Kansas City, MO","Census Tract","29095015800","White",9,1,"2024-08-10",NA,2023-06-01,6,2023
"10739","Kansas City, MO","Census Tract","29095015800","White",13,1.25,"2024-08-10",NA,2023-07-01,7,2023
"10740","Kansas City, MO","Census Tract","29095015800","White",7,1.25,"2024-08-10",NA,2023-08-01,8,2023
"10741","Kansas City, MO","Census Tract","29095015800","White",4,2,"2024-08-10",NA,2023-09-01,9,2023
"10742","Kansas City, MO","Census Tract","29095015800","White",5,1.5,"2024-08-10",NA,2023-10-01,10,2023
"10743","Kansas City, MO","Census Tract","29095015800","White",12,1,"2024-08-10",NA,2023-11-01,11,2023
"10744","Kansas City, MO","Census Tract","29095015800","White",1,1.75,"2024-08-10",NA,2023-12-01,12,2023
"10745","Kansas City, MO","Census Tract","29095015800","White",5,1.25,"2024-08-10",NA,2024-01-01,1,2024
"10746","Kansas City, MO","Census Tract","29095015800","White",6,0.75,"2024-08-10",NA,2024-02-01,2,2024
"10747","Kansas City, MO","Census Tract","29095015800","White",3,2,"2024-08-10",NA,2024-03-01,3,2024
"10748","Kansas City, MO","Census Tract","29095015800","White",9,0,"2024-08-10",NA,2024-04-01,4,2024
"10749","Kansas City, MO","Census Tract","29095015800","White",4,0.5,"2024-08-10",NA,2024-05-01,5,2024
"10750","Kansas City, MO","Census Tract","29095015800","White",3,1,"2024-08-10",NA,2024-06-01,6,2024
"10751","Kansas City, MO","Census Tract","29095015800","White",5,1.25,"2024-08-10",NA,2024-07-01,7,2024
"10752","Kansas City, MO","Census Tract","29095015800","White",2,0.5,"2024-08-10",NA,2024-08-01,8,2024
"10753","Kansas City, MO","Census Tract","29095015900","Other",1,1.75,"2024-08-10",NA,2020-01-01,1,2020
"10754","Kansas City, MO","Census Tract","29095015900","Other",2,1.5,"2024-08-10",NA,2020-02-01,2,2020
"10755","Kansas City, MO","Census Tract","29095015900","Other",0,2.5,"2024-08-10",NA,2020-03-01,3,2020
"10756","Kansas City, MO","Census Tract","29095015900","Other",0,1.75,"2024-08-10",NA,2020-04-01,4,2020
"10757","Kansas City, MO","Census Tract","29095015900","Other",0,2,"2024-08-10",NA,2020-05-01,5,2020
"10758","Kansas City, MO","Census Tract","29095015900","Other",0,1.5,"2024-08-10",NA,2020-06-01,6,2020
"10759","Kansas City, MO","Census Tract","29095015900","Other",0,2.5,"2024-08-10",NA,2020-07-01,7,2020
"10760","Kansas City, MO","Census Tract","29095015900","Other",0,2.75,"2024-08-10",NA,2020-08-01,8,2020
"10761","Kansas City, MO","Census Tract","29095015900","Other",0,2.75,"2024-08-10",NA,2020-09-01,9,2020
"10762","Kansas City, MO","Census Tract","29095015900","Other",0,2,"2024-08-10",NA,2020-10-01,10,2020
"10763","Kansas City, MO","Census Tract","29095015900","Other",0,1.5,"2024-08-10",NA,2020-11-01,11,2020
"10764","Kansas City, MO","Census Tract","29095015900","Other",1,0.75,"2024-08-10",NA,2020-12-01,12,2020
"10765","Kansas City, MO","Census Tract","29095015900","Other",0,1.75,"2024-08-10",NA,2021-01-01,1,2021
"10766","Kansas City, MO","Census Tract","29095015900","Other",1,1.5,"2024-08-10",NA,2021-02-01,2,2021
"10767","Kansas City, MO","Census Tract","29095015900","Other",0,2.5,"2024-08-10",NA,2021-03-01,3,2021
"10768","Kansas City, MO","Census Tract","29095015900","Other",0,1.75,"2024-08-10",NA,2021-04-01,4,2021
"10769","Kansas City, MO","Census Tract","29095015900","Other",0,2,"2024-08-10",NA,2021-05-01,5,2021
"10770","Kansas City, MO","Census Tract","29095015900","Other",1,1.5,"2024-08-10",NA,2021-06-01,6,2021
"10771","Kansas City, MO","Census Tract","29095015900","Other",1,2.5,"2024-08-10",NA,2021-07-01,7,2021
"10772","Kansas City, MO","Census Tract","29095015900","Other",1,2.75,"2024-08-10",NA,2021-08-01,8,2021
"10773","Kansas City, MO","Census Tract","29095015900","Other",1,2.75,"2024-08-10",NA,2021-09-01,9,2021
"10774","Kansas City, MO","Census Tract","29095015900","Other",0,2,"2024-08-10",NA,2021-10-01,10,2021
"10775","Kansas City, MO","Census Tract","29095015900","Other",0,1.5,"2024-08-10",NA,2021-11-01,11,2021
"10776","Kansas City, MO","Census Tract","29095015900","Other",0,0.75,"2024-08-10",NA,2021-12-01,12,2021
"10777","Kansas City, MO","Census Tract","29095015900","Other",1,1.75,"2024-08-10",NA,2022-01-01,1,2022
"10778","Kansas City, MO","Census Tract","29095015900","Other",0,1.5,"2024-08-10",NA,2022-02-01,2,2022
"10779","Kansas City, MO","Census Tract","29095015900","Other",1,2.5,"2024-08-10",NA,2022-03-01,3,2022
"10780","Kansas City, MO","Census Tract","29095015900","Other",0,1.75,"2024-08-10",NA,2022-04-01,4,2022
"10781","Kansas City, MO","Census Tract","29095015900","Other",1,2,"2024-08-10",NA,2022-05-01,5,2022
"10782","Kansas City, MO","Census Tract","29095015900","Other",0,1.5,"2024-08-10",NA,2022-06-01,6,2022
"10783","Kansas City, MO","Census Tract","29095015900","Other",1,2.5,"2024-08-10",NA,2022-07-01,7,2022
"10784","Kansas City, MO","Census Tract","29095015900","Other",2,2.75,"2024-08-10",NA,2022-08-01,8,2022
"10785","Kansas City, MO","Census Tract","29095015900","Other",2,2.75,"2024-08-10",NA,2022-09-01,9,2022
"10786","Kansas City, MO","Census Tract","29095015900","Other",2,2,"2024-08-10",NA,2022-10-01,10,2022
"10787","Kansas City, MO","Census Tract","29095015900","Other",1,1.5,"2024-08-10",NA,2022-11-01,11,2022
"10788","Kansas City, MO","Census Tract","29095015900","Other",0,0.75,"2024-08-10",NA,2022-12-01,12,2022
"10789","Kansas City, MO","Census Tract","29095015900","Other",1,1.75,"2024-08-10",NA,2023-01-01,1,2023
"10790","Kansas City, MO","Census Tract","29095015900","Other",1,1.5,"2024-08-10",NA,2023-02-01,2,2023
"10791","Kansas City, MO","Census Tract","29095015900","Other",0,2.5,"2024-08-10",NA,2023-03-01,3,2023
"10792","Kansas City, MO","Census Tract","29095015900","Other",0,1.75,"2024-08-10",NA,2023-04-01,4,2023
"10793","Kansas City, MO","Census Tract","29095015900","Other",1,2,"2024-08-10",NA,2023-05-01,5,2023
"10794","Kansas City, MO","Census Tract","29095015900","Other",0,1.5,"2024-08-10",NA,2023-06-01,6,2023
"10795","Kansas City, MO","Census Tract","29095015900","Other",1,2.5,"2024-08-10",NA,2023-07-01,7,2023
"10796","Kansas City, MO","Census Tract","29095015900","Other",0,2.75,"2024-08-10",NA,2023-08-01,8,2023
"10797","Kansas City, MO","Census Tract","29095015900","Other",0,2.75,"2024-08-10",NA,2023-09-01,9,2023
"10798","Kansas City, MO","Census Tract","29095015900","Other",3,2,"2024-08-10",NA,2023-10-01,10,2023
"10799","Kansas City, MO","Census Tract","29095015900","Other",1,1.5,"2024-08-10",NA,2023-11-01,11,2023
"10800","Kansas City, MO","Census Tract","29095015900","Other",1,0.75,"2024-08-10",NA,2023-12-01,12,2023
"10801","Kansas City, MO","Census Tract","29095015900","Other",0,1.75,"2024-08-10",NA,2024-01-01,1,2024
"10802","Kansas City, MO","Census Tract","29095015900","Other",2,1.5,"2024-08-10",NA,2024-02-01,2,2024
"10803","Kansas City, MO","Census Tract","29095015900","Other",1,2.5,"2024-08-10",NA,2024-03-01,3,2024
"10804","Kansas City, MO","Census Tract","29095015900","Other",0,1.75,"2024-08-10",NA,2024-04-01,4,2024
"10805","Kansas City, MO","Census Tract","29095015900","Other",1,2,"2024-08-10",NA,2024-05-01,5,2024
"10806","Kansas City, MO","Census Tract","29095015900","Other",0,1.5,"2024-08-10",NA,2024-06-01,6,2024
"10807","Kansas City, MO","Census Tract","29095015900","Other",0,2.5,"2024-08-10",NA,2024-07-01,7,2024
"10808","Kansas City, MO","Census Tract","29095015900","Other",0,0.75,"2024-08-10",NA,2024-08-01,8,2024
"10809","Kansas City, MO","Census Tract","29095016000","Black",1,4.75,"2024-08-10",NA,2020-01-01,1,2020
"10810","Kansas City, MO","Census Tract","29095016000","Black",3,4.25,"2024-08-10",NA,2020-02-01,2,2020
"10811","Kansas City, MO","Census Tract","29095016000","Black",1,4,"2024-08-10",NA,2020-03-01,3,2020
"10812","Kansas City, MO","Census Tract","29095016000","Black",1,3.75,"2024-08-10",NA,2020-04-01,4,2020
"10813","Kansas City, MO","Census Tract","29095016000","Black",0,4,"2024-08-10",NA,2020-05-01,5,2020
"10814","Kansas City, MO","Census Tract","29095016000","Black",0,5.75,"2024-08-10",NA,2020-06-01,6,2020
"10815","Kansas City, MO","Census Tract","29095016000","Black",1,4,"2024-08-10",NA,2020-07-01,7,2020
"10816","Kansas City, MO","Census Tract","29095016000","Black",5,4.25,"2024-08-10",NA,2020-08-01,8,2020
"10817","Kansas City, MO","Census Tract","29095016000","Black",3,6.25,"2024-08-10",NA,2020-09-01,9,2020
"10818","Kansas City, MO","Census Tract","29095016000","Black",6,6.25,"2024-08-10",NA,2020-10-01,10,2020
"10819","Kansas City, MO","Census Tract","29095016000","Black",0,4.75,"2024-08-10",NA,2020-11-01,11,2020
"10820","Kansas City, MO","Census Tract","29095016000","Black",2,2.5,"2024-08-10",NA,2020-12-01,12,2020
"10821","Kansas City, MO","Census Tract","29095016000","Black",3,4.75,"2024-08-10",NA,2021-01-01,1,2021
"10822","Kansas City, MO","Census Tract","29095016000","Black",0,4.25,"2024-08-10",NA,2021-02-01,2,2021
"10823","Kansas City, MO","Census Tract","29095016000","Black",6,4,"2024-08-10",NA,2021-03-01,3,2021
"10824","Kansas City, MO","Census Tract","29095016000","Black",1,3.75,"2024-08-10",NA,2021-04-01,4,2021
"10825","Kansas City, MO","Census Tract","29095016000","Black",5,4,"2024-08-10",NA,2021-05-01,5,2021
"10826","Kansas City, MO","Census Tract","29095016000","Black",4,5.75,"2024-08-10",NA,2021-06-01,6,2021
"10827","Kansas City, MO","Census Tract","29095016000","Black",2,4,"2024-08-10",NA,2021-07-01,7,2021
"10828","Kansas City, MO","Census Tract","29095016000","Black",0,4.25,"2024-08-10",NA,2021-08-01,8,2021
"10829","Kansas City, MO","Census Tract","29095016000","Black",8,6.25,"2024-08-10",NA,2021-09-01,9,2021
"10830","Kansas City, MO","Census Tract","29095016000","Black",1,6.25,"2024-08-10",NA,2021-10-01,10,2021
"10831","Kansas City, MO","Census Tract","29095016000","Black",0,4.75,"2024-08-10",NA,2021-11-01,11,2021
"10832","Kansas City, MO","Census Tract","29095016000","Black",0,2.5,"2024-08-10",NA,2021-12-01,12,2021
"10833","Kansas City, MO","Census Tract","29095016000","Black",2,4.75,"2024-08-10",NA,2022-01-01,1,2022
"10834","Kansas City, MO","Census Tract","29095016000","Black",2,4.25,"2024-08-10",NA,2022-02-01,2,2022
"10835","Kansas City, MO","Census Tract","29095016000","Black",2,4,"2024-08-10",NA,2022-03-01,3,2022
"10836","Kansas City, MO","Census Tract","29095016000","Black",1,3.75,"2024-08-10",NA,2022-04-01,4,2022
"10837","Kansas City, MO","Census Tract","29095016000","Black",2,4,"2024-08-10",NA,2022-05-01,5,2022
"10838","Kansas City, MO","Census Tract","29095016000","Black",7,5.75,"2024-08-10",NA,2022-06-01,6,2022
"10839","Kansas City, MO","Census Tract","29095016000","Black",0,4,"2024-08-10",NA,2022-07-01,7,2022
"10840","Kansas City, MO","Census Tract","29095016000","Black",4,4.25,"2024-08-10",NA,2022-08-01,8,2022
"10841","Kansas City, MO","Census Tract","29095016000","Black",3,6.25,"2024-08-10",NA,2022-09-01,9,2022
"10842","Kansas City, MO","Census Tract","29095016000","Black",2,6.25,"2024-08-10",NA,2022-10-01,10,2022
"10843","Kansas City, MO","Census Tract","29095016000","Black",0,4.75,"2024-08-10",NA,2022-11-01,11,2022
"10844","Kansas City, MO","Census Tract","29095016000","Black",4,2.5,"2024-08-10",NA,2022-12-01,12,2022
"10845","Kansas City, MO","Census Tract","29095016000","Black",1,4.75,"2024-08-10",NA,2023-01-01,1,2023
"10846","Kansas City, MO","Census Tract","29095016000","Black",1,4.25,"2024-08-10",NA,2023-02-01,2,2023
"10847","Kansas City, MO","Census Tract","29095016000","Black",5,4,"2024-08-10",NA,2023-03-01,3,2023
"10848","Kansas City, MO","Census Tract","29095016000","Black",1,3.75,"2024-08-10",NA,2023-04-01,4,2023
"10849","Kansas City, MO","Census Tract","29095016000","Black",1,4,"2024-08-10",NA,2023-05-01,5,2023
"10850","Kansas City, MO","Census Tract","29095016000","Black",2,5.75,"2024-08-10",NA,2023-06-01,6,2023
"10851","Kansas City, MO","Census Tract","29095016000","Black",3,4,"2024-08-10",NA,2023-07-01,7,2023
"10852","Kansas City, MO","Census Tract","29095016000","Black",6,4.25,"2024-08-10",NA,2023-08-01,8,2023
"10853","Kansas City, MO","Census Tract","29095016000","Black",5,6.25,"2024-08-10",NA,2023-09-01,9,2023
"10854","Kansas City, MO","Census Tract","29095016000","Black",9,6.25,"2024-08-10",NA,2023-10-01,10,2023
"10855","Kansas City, MO","Census Tract","29095016000","Black",2,4.75,"2024-08-10",NA,2023-11-01,11,2023
"10856","Kansas City, MO","Census Tract","29095016000","Black",1,2.5,"2024-08-10",NA,2023-12-01,12,2023
"10857","Kansas City, MO","Census Tract","29095016000","Black",5,4.75,"2024-08-10",NA,2024-01-01,1,2024
"10858","Kansas City, MO","Census Tract","29095016000","Black",3,4.25,"2024-08-10",NA,2024-02-01,2,2024
"10859","Kansas City, MO","Census Tract","29095016000","Black",1,4,"2024-08-10",NA,2024-03-01,3,2024
"10860","Kansas City, MO","Census Tract","29095016000","Black",2,3.75,"2024-08-10",NA,2024-04-01,4,2024
"10861","Kansas City, MO","Census Tract","29095016000","Black",2,4,"2024-08-10",NA,2024-05-01,5,2024
"10862","Kansas City, MO","Census Tract","29095016000","Black",2,5.75,"2024-08-10",NA,2024-06-01,6,2024
"10863","Kansas City, MO","Census Tract","29095016000","Black",3,4,"2024-08-10",NA,2024-07-01,7,2024
"10864","Kansas City, MO","Census Tract","29095016000","Black",1,1.25,"2024-08-10",NA,2024-08-01,8,2024
"10865","Kansas City, MO","Census Tract","29095016100","Black",1,3.25,"2024-08-10",NA,2020-01-01,1,2020
"10866","Kansas City, MO","Census Tract","29095016100","Black",2,4.25,"2024-08-10",NA,2020-02-01,2,2020
"10867","Kansas City, MO","Census Tract","29095016100","Black",0,2,"2024-08-10",NA,2020-03-01,3,2020
"10868","Kansas City, MO","Census Tract","29095016100","Black",0,1.75,"2024-08-10",NA,2020-04-01,4,2020
"10869","Kansas City, MO","Census Tract","29095016100","Black",0,6.5,"2024-08-10",NA,2020-05-01,5,2020
"10870","Kansas City, MO","Census Tract","29095016100","Black",0,3.5,"2024-08-10",NA,2020-06-01,6,2020
"10871","Kansas City, MO","Census Tract","29095016100","Black",0,8.25,"2024-08-10",NA,2020-07-01,7,2020
"10872","Kansas City, MO","Census Tract","29095016100","Black",0,4,"2024-08-10",NA,2020-08-01,8,2020
"10873","Kansas City, MO","Census Tract","29095016100","Black",2,3.5,"2024-08-10",NA,2020-09-01,9,2020
"10874","Kansas City, MO","Census Tract","29095016100","Black",0,5.75,"2024-08-10",NA,2020-10-01,10,2020
"10875","Kansas City, MO","Census Tract","29095016100","Black",1,2.5,"2024-08-10",NA,2020-11-01,11,2020
"10876","Kansas City, MO","Census Tract","29095016100","Black",0,5,"2024-08-10",NA,2020-12-01,12,2020
"10877","Kansas City, MO","Census Tract","29095016100","Black",0,3.25,"2024-08-10",NA,2021-01-01,1,2021
"10878","Kansas City, MO","Census Tract","29095016100","Black",1,4.25,"2024-08-10",NA,2021-02-01,2,2021
"10879","Kansas City, MO","Census Tract","29095016100","Black",1,2,"2024-08-10",NA,2021-03-01,3,2021
"10880","Kansas City, MO","Census Tract","29095016100","Black",0,1.75,"2024-08-10",NA,2021-04-01,4,2021
"10881","Kansas City, MO","Census Tract","29095016100","Black",3,6.5,"2024-08-10",NA,2021-05-01,5,2021
"10882","Kansas City, MO","Census Tract","29095016100","Black",4,3.5,"2024-08-10",NA,2021-06-01,6,2021
"10883","Kansas City, MO","Census Tract","29095016100","Black",0,8.25,"2024-08-10",NA,2021-07-01,7,2021
"10884","Kansas City, MO","Census Tract","29095016100","Black",1,4,"2024-08-10",NA,2021-08-01,8,2021
"10885","Kansas City, MO","Census Tract","29095016100","Black",6,3.5,"2024-08-10",NA,2021-09-01,9,2021
"10886","Kansas City, MO","Census Tract","29095016100","Black",2,5.75,"2024-08-10",NA,2021-10-01,10,2021
"10887","Kansas City, MO","Census Tract","29095016100","Black",0,2.5,"2024-08-10",NA,2021-11-01,11,2021
"10888","Kansas City, MO","Census Tract","29095016100","Black",1,5,"2024-08-10",NA,2021-12-01,12,2021
"10889","Kansas City, MO","Census Tract","29095016100","Black",4,3.25,"2024-08-10",NA,2022-01-01,1,2022
"10890","Kansas City, MO","Census Tract","29095016100","Black",1,4.25,"2024-08-10",NA,2022-02-01,2,2022
"10891","Kansas City, MO","Census Tract","29095016100","Black",1,2,"2024-08-10",NA,2022-03-01,3,2022
"10892","Kansas City, MO","Census Tract","29095016100","Black",0,1.75,"2024-08-10",NA,2022-04-01,4,2022
"10893","Kansas City, MO","Census Tract","29095016100","Black",1,6.5,"2024-08-10",NA,2022-05-01,5,2022
"10894","Kansas City, MO","Census Tract","29095016100","Black",3,3.5,"2024-08-10",NA,2022-06-01,6,2022
"10895","Kansas City, MO","Census Tract","29095016100","Black",2,8.25,"2024-08-10",NA,2022-07-01,7,2022
"10896","Kansas City, MO","Census Tract","29095016100","Black",1,4,"2024-08-10",NA,2022-08-01,8,2022
"10897","Kansas City, MO","Census Tract","29095016100","Black",1,3.5,"2024-08-10",NA,2022-09-01,9,2022
"10898","Kansas City, MO","Census Tract","29095016100","Black",1,5.75,"2024-08-10",NA,2022-10-01,10,2022
"10899","Kansas City, MO","Census Tract","29095016100","Black",0,2.5,"2024-08-10",NA,2022-11-01,11,2022
"10900","Kansas City, MO","Census Tract","29095016100","Black",1,5,"2024-08-10",NA,2022-12-01,12,2022
"10901","Kansas City, MO","Census Tract","29095016100","Black",4,3.25,"2024-08-10",NA,2023-01-01,1,2023
"10902","Kansas City, MO","Census Tract","29095016100","Black",5,4.25,"2024-08-10",NA,2023-02-01,2,2023
"10903","Kansas City, MO","Census Tract","29095016100","Black",6,2,"2024-08-10",NA,2023-03-01,3,2023
"10904","Kansas City, MO","Census Tract","29095016100","Black",0,1.75,"2024-08-10",NA,2023-04-01,4,2023
"10905","Kansas City, MO","Census Tract","29095016100","Black",3,6.5,"2024-08-10",NA,2023-05-01,5,2023
"10906","Kansas City, MO","Census Tract","29095016100","Black",2,3.5,"2024-08-10",NA,2023-06-01,6,2023
"10907","Kansas City, MO","Census Tract","29095016100","Black",0,8.25,"2024-08-10",NA,2023-07-01,7,2023
"10908","Kansas City, MO","Census Tract","29095016100","Black",13,4,"2024-08-10",NA,2023-08-01,8,2023
"10909","Kansas City, MO","Census Tract","29095016100","Black",2,3.5,"2024-08-10",NA,2023-09-01,9,2023
"10910","Kansas City, MO","Census Tract","29095016100","Black",3,5.75,"2024-08-10",NA,2023-10-01,10,2023
"10911","Kansas City, MO","Census Tract","29095016100","Black",0,2.5,"2024-08-10",NA,2023-11-01,11,2023
"10912","Kansas City, MO","Census Tract","29095016100","Black",1,5,"2024-08-10",NA,2023-12-01,12,2023
"10913","Kansas City, MO","Census Tract","29095016100","Black",1,3.25,"2024-08-10",NA,2024-01-01,1,2024
"10914","Kansas City, MO","Census Tract","29095016100","Black",14,4.25,"2024-08-10",NA,2024-02-01,2,2024
"10915","Kansas City, MO","Census Tract","29095016100","Black",3,2,"2024-08-10",NA,2024-03-01,3,2024
"10916","Kansas City, MO","Census Tract","29095016100","Black",0,1.75,"2024-08-10",NA,2024-04-01,4,2024
"10917","Kansas City, MO","Census Tract","29095016100","Black",2,6.5,"2024-08-10",NA,2024-05-01,5,2024
"10918","Kansas City, MO","Census Tract","29095016100","Black",1,3.5,"2024-08-10",NA,2024-06-01,6,2024
"10919","Kansas City, MO","Census Tract","29095016100","Black",4,8.25,"2024-08-10",NA,2024-07-01,7,2024
"10920","Kansas City, MO","Census Tract","29095016100","Black",0,1.25,"2024-08-10",NA,2024-08-01,8,2024
"10921","Kansas City, MO","Census Tract","29095016200","Other",4,2,"2024-08-10",NA,2020-01-01,1,2020
"10922","Kansas City, MO","Census Tract","29095016200","Other",5,2,"2024-08-10",NA,2020-02-01,2,2020
"10923","Kansas City, MO","Census Tract","29095016200","Other",1,3.25,"2024-08-10",NA,2020-03-01,3,2020
"10924","Kansas City, MO","Census Tract","29095016200","Other",0,2.25,"2024-08-10",NA,2020-04-01,4,2020
"10925","Kansas City, MO","Census Tract","29095016200","Other",0,2.5,"2024-08-10",NA,2020-05-01,5,2020
"10926","Kansas City, MO","Census Tract","29095016200","Other",4,2.5,"2024-08-10",NA,2020-06-01,6,2020
"10927","Kansas City, MO","Census Tract","29095016200","Other",1,4.5,"2024-08-10",NA,2020-07-01,7,2020
"10928","Kansas City, MO","Census Tract","29095016200","Other",3,5.25,"2024-08-10",NA,2020-08-01,8,2020
"10929","Kansas City, MO","Census Tract","29095016200","Other",0,1.5,"2024-08-10",NA,2020-09-01,9,2020
"10930","Kansas City, MO","Census Tract","29095016200","Other",2,2,"2024-08-10",NA,2020-10-01,10,2020
"10931","Kansas City, MO","Census Tract","29095016200","Other",2,3.5,"2024-08-10",NA,2020-11-01,11,2020
"10932","Kansas City, MO","Census Tract","29095016200","Other",0,1.75,"2024-08-10",NA,2020-12-01,12,2020
"10933","Kansas City, MO","Census Tract","29095016200","Other",0,2,"2024-08-10",NA,2021-01-01,1,2021
"10934","Kansas City, MO","Census Tract","29095016200","Other",0,2,"2024-08-10",NA,2021-02-01,2,2021
"10935","Kansas City, MO","Census Tract","29095016200","Other",1,3.25,"2024-08-10",NA,2021-03-01,3,2021
"10936","Kansas City, MO","Census Tract","29095016200","Other",2,2.25,"2024-08-10",NA,2021-04-01,4,2021
"10937","Kansas City, MO","Census Tract","29095016200","Other",3,2.5,"2024-08-10",NA,2021-05-01,5,2021
"10938","Kansas City, MO","Census Tract","29095016200","Other",1,2.5,"2024-08-10",NA,2021-06-01,6,2021
"10939","Kansas City, MO","Census Tract","29095016200","Other",1,4.5,"2024-08-10",NA,2021-07-01,7,2021
"10940","Kansas City, MO","Census Tract","29095016200","Other",3,5.25,"2024-08-10",NA,2021-08-01,8,2021
"10941","Kansas City, MO","Census Tract","29095016200","Other",5,1.5,"2024-08-10",NA,2021-09-01,9,2021
"10942","Kansas City, MO","Census Tract","29095016200","Other",3,2,"2024-08-10",NA,2021-10-01,10,2021
"10943","Kansas City, MO","Census Tract","29095016200","Other",4,3.5,"2024-08-10",NA,2021-11-01,11,2021
"10944","Kansas City, MO","Census Tract","29095016200","Other",2,1.75,"2024-08-10",NA,2021-12-01,12,2021
"10945","Kansas City, MO","Census Tract","29095016200","Other",4,2,"2024-08-10",NA,2022-01-01,1,2022
"10946","Kansas City, MO","Census Tract","29095016200","Other",3,2,"2024-08-10",NA,2022-02-01,2,2022
"10947","Kansas City, MO","Census Tract","29095016200","Other",6,3.25,"2024-08-10",NA,2022-03-01,3,2022
"10948","Kansas City, MO","Census Tract","29095016200","Other",4,2.25,"2024-08-10",NA,2022-04-01,4,2022
"10949","Kansas City, MO","Census Tract","29095016200","Other",3,2.5,"2024-08-10",NA,2022-05-01,5,2022
"10950","Kansas City, MO","Census Tract","29095016200","Other",2,2.5,"2024-08-10",NA,2022-06-01,6,2022
"10951","Kansas City, MO","Census Tract","29095016200","Other",11,4.5,"2024-08-10",NA,2022-07-01,7,2022
"10952","Kansas City, MO","Census Tract","29095016200","Other",7,5.25,"2024-08-10",NA,2022-08-01,8,2022
"10953","Kansas City, MO","Census Tract","29095016200","Other",3,1.5,"2024-08-10",NA,2022-09-01,9,2022
"10954","Kansas City, MO","Census Tract","29095016200","Other",2,2,"2024-08-10",NA,2022-10-01,10,2022
"10955","Kansas City, MO","Census Tract","29095016200","Other",6,3.5,"2024-08-10",NA,2022-11-01,11,2022
